pitch [deg],pAtm [hPa],Tatm [C],rho [km/m3],Qinf [Pa],Vinf [m/s],Ps (gauge) [Pa],Pt (gauge) [Pa],n [Hz],J [-],P1 (gauge) [Pa],P2 (gauge) [Pa],P3 (gauge) [Pa],P4 (gauge) [Pa],P5 (gauge) [Pa],X [m],Y [m],Z [m]
30,1026.42718,13.42,1.247773,561.53938,30.001111,33.305837,595.841056,38.853037,1.900022163,360.963409,345.517672,356.106412,366.051804,574.184358,0.05222,0.19958,0
30,1026.42052,13.4168,1.247779,561.455408,29.998798,33.247974,595.738027,38.853034,1.899875823,359.945278,343.336564,353.706941,364.937016,572.247517,0.05222,0.19673,0
30,1026.43176,13.4104,1.24782,561.370535,29.996031,33.158417,595.686406,38.851273,1.899786692,358.23083,340.094592,347.176036,361.998229,567.76714,0.05222,0.19248,0
30,1026.41238,13.4184,1.247762,561.434902,29.998453,33.099634,595.572926,38.84511,1.900241524,354.985432,333.999374,337.932484,356.559826,560.155717,0.05222,0.18689,0
30,1026.4362,13.4212,1.247779,561.432909,29.998198,33.258428,595.815555,38.850483,1.899962571,351.842155,325.501591,323.179775,349.659789,547.879355,0.05222,0.18001,0
30,1026.44144,13.4212,1.247785,561.6065,30.002759,32.904281,595.53124,38.846328,1.900454697,346.669854,314.084162,305.3358,338.214023,531.208164,0.05222,0.17191,0
30,1026.41232,13.4212,1.24775,561.245267,29.993533,32.507328,594.699391,38.851679,1.899608631,347.245532,303.543489,284.93934,327.25108,514.786545,0.05222,0.16267,0
30,1026.4274,13.4328,1.247717,561.257181,29.994239,32.427371,594.554198,38.859254,1.899283037,346.960027,299.904889,281.951896,324.582601,511.651008,0.05222,0.15239,0
30,1026.40588,13.4392,1.247663,561.434047,29.999614,31.831907,594.239116,38.846713,1.900236652,344.317457,296.780486,280.693239,322.348038,510.994456,0.05222,0.14118,0
30,1026.43072,13.4348,1.247713,561.345899,29.996665,31.391687,593.763519,38.850088,1.899884794,349.396459,296.743271,275.29752,322.672593,512.795717,0.05222,0.12914,0
30,1026.4411,13.4392,1.247706,561.470028,30.00006,30.868882,593.360645,38.848606,1.900172307,344.451461,292.013748,273.819775,319.551019,511.725247,0.05222,0.11641,0
30,1026.4394,13.4276,1.247755,561.23658,29.993241,31.270438,593.454084,38.84569,1.899883005,339.68947,288.433867,278.310404,320.25951,516.396987,0.05222,0.10311,0
30,1026.43646,13.4236,1.247768,561.573177,30.002067,31.148137,593.89812,38.852741,1.900097184,339.102752,274.878925,254.553022,309.831997,505.493524,0.05222,0.08938,0
30,1026.43546,13.426,1.247757,561.217071,29.992693,31.138274,593.619261,38.856312,1.899328938,356.527679,250.922572,195.049362,284.384823,478.578332,0.05222,0.07536,0
30,1026.43178,13.4356,1.24771,561.704095,30.006261,31.175161,593.970653,38.852134,1.900392489,373.335382,246.56101,171.420594,272.385007,483.079481,0.05222,0.0612,0
30,1026.42566,13.44,1.247684,561.592544,30.003601,33.115481,595.613627,38.852361,1.900212921,388.439942,369.914176,363.912394,380.734882,591.029194,0.07444,0.25,0
30,1026.44412,13.44,1.247706,561.428589,29.998951,33.168742,595.639592,38.852217,1.899925465,387.884722,368.630801,362.992117,380.632044,590.494093,0.07444,0.23972,0
30,1026.4408,13.44,1.247702,561.442782,29.999379,33.332401,595.722308,38.848748,1.900122228,387.713227,368.012127,362.814584,381.016699,591.16262,0.07444,0.23049,0
30,1026.4104,13.44,1.247665,561.661706,30.005671,33.279404,596.006697,38.848701,1.900523054,386.76303,366.780164,362.055126,380.659135,590.891367,0.07444,0.22239,0
30,1026.41106,13.44,1.247666,561.349412,29.997319,33.248105,595.541162,38.850371,1.899912376,382.030617,363.459887,360.665288,377.736384,589.026465,0.07444,0.2155,0
30,1026.41836,13.44,1.247675,561.444776,29.99976,33.258494,595.779462,38.850649,1.900053384,373.413561,359.044606,361.919152,373.169413,585.663658,0.07444,0.20991,0
30,1026.40926,13.44,1.247664,561.412212,29.999023,33.232324,595.836461,38.855843,1.899752725,365.860461,353.878415,361.34124,368.95856,580.848735,0.07444,0.20567,0
30,1026.4055,13.44,1.247659,561.494902,30.001287,33.111339,595.567136,38.849115,1.900225127,362.770312,351.069173,359.067551,366.159966,577.411205,0.07444,0.20281,0
30,1026.43528,13.4372,1.247708,561.388193,29.997854,33.152566,595.505134,38.85033,1.899948266,361.81465,349.511465,357.952906,365.332262,575.663605,0.07444,0.20138,0
30,1026.41556,13.4364,1.247687,561.463288,30.000107,33.221673,595.686355,38.846118,1.900296985,362.058861,349.680453,357.599941,365.261773,576.0503,0.07444,0.20102,0
30,1026.42704,13.4392,1.247689,561.37139,29.99763,33.247974,595.815486,38.856512,1.899631803,361.477271,348.645233,356.97502,364.905256,575.048486,0.07444,0.19958,0
30,1026.38452,13.44,1.247634,561.50226,30.00179,33.063075,595.655448,38.853155,1.900059395,360.73485,347.091472,353.468384,363.076389,572.992382,0.07444,0.19673,0
30,1026.41044,13.44,1.247665,561.333083,29.996891,32.941169,595.391908,38.846706,1.900064514,358.365557,343.246678,347.842057,359.947313,568.221835,0.07444,0.19248,0
30,1026.4172,13.44,1.247674,561.35563,29.997395,32.924928,595.246989,38.848509,1.900008252,354.792903,336.576974,337.329194,353.988537,558.985708,0.07444,0.18689,0
30,1026.40952,13.44,1.247664,561.485598,30.00098,32.909608,595.335167,38.850077,1.900158629,352.128314,329.087194,323.564757,346.445038,547.651984,0.07444,0.18001,0
30,1026.40286,13.44,1.247656,561.250868,29.994805,32.861673,595.226406,38.849579,1.899791878,347.19457,317.014601,303.774479,334.089636,528.792499,0.07444,0.17191,0
30,1026.39224,13.44,1.247643,561.358905,29.997847,32.581301,594.994233,38.851262,1.899902245,349.05408,308.279966,286.005461,325.248356,514.817715,0.07444,0.16267,0
30,1026.36738,13.44,1.247613,561.477006,30.001366,32.317432,594.792626,38.845325,1.900415529,348.076852,305.223298,284.595842,323.614249,513.410195,0.07444,0.15239,0
30,1026.35546,13.4424,1.247588,561.304175,29.997048,31.85834,594.110183,38.849437,1.899940889,347.562133,302.334476,281.321713,321.557415,511.693284,0.07444,0.14118,0
30,1026.35254,13.44,1.247595,561.198036,29.994129,31.180224,593.433501,38.85198,1.89963166,352.034417,303.084464,277.97789,321.990406,514.310034,0.07444,0.12914,0
30,1026.37256,13.44,1.247619,561.521104,30.002469,31.196597,593.598281,38.850199,1.90024697,347.8792,299.69875,277.785101,320.015762,514.754531,0.07444,0.11641,0
30,1026.35292,13.4512,1.247547,561.497465,30.00271,31.211655,593.769177,38.852075,1.900170479,343.184722,298.520912,283.34179,319.382885,519.515416,0.07444,0.10311,0
30,1026.35354,13.4464,1.247568,561.04405,29.990334,30.85343,592.916029,38.843606,1.899800785,341.953491,285.776704,256.713281,303.826146,504.069299,0.07444,0.08938,0
30,1026.35604,13.4408,1.247596,561.504775,30.002315,30.901758,593.293317,38.8455,1.900467081,363.352365,267.364826,203.899511,283.005313,481.09439,0.07444,0.07536,0
30,1026.3657,13.454,1.24755,561.387292,29.999726,30.763676,592.99875,38.858204,1.899681813,381.661348,267.35437,185.88898,275.138894,484.487657,0.07444,0.0612,0
30,1026.35086,13.4592,1.247509,561.351358,29.999255,32.914802,595.117643,38.848255,1.900138487,387.822247,370.331315,363.080287,378.905809,590.557692,0.09667,0.25,0
30,1026.36316,13.46,1.247521,561.191154,29.994836,33.232193,595.531504,38.851808,1.899684847,388.393657,370.146813,363.267429,379.782435,591.436946,0.09667,0.23972,0
30,1026.33792,13.4584,1.247497,561.454269,30.002152,33.052358,595.551881,38.844734,1.900494232,387.271826,368.873368,362.356866,379.338866,590.758947,0.09667,0.23049,0
30,1026.3473,13.4412,1.247583,561.297577,29.996928,33.052555,595.536167,38.848616,1.89997344,385.900208,367.388777,361.299557,378.401879,589.996293,0.09667,0.22239,0
30,1026.36858,13.4504,1.247569,561.555092,30.003979,32.962868,595.582452,38.851134,1.900296874,381.220079,364.769634,360.967104,375.604261,588.893778,0.09667,0.2155,0
30,1026.36514,13.456,1.247541,561.178479,29.994259,32.988906,595.117981,38.852086,1.899634711,372.893778,359.958049,361.15963,371.388215,584.884607,0.09667,0.20991,0
30,1026.36094,13.4548,1.247541,561.43476,30.001106,33.110681,595.541958,38.853109,1.900018325,367.429017,356.704771,360.98295,367.908999,581.506909,0.09667,0.20567,0
30,1026.36324,13.4536,1.247549,561.22291,29.995348,33.00495,595.138892,38.845983,1.900002139,364.369038,353.656699,358.410941,365.153345,577.732788,0.09667,0.20281,0
30,1026.36812,13.4592,1.24753,561.467086,30.002094,32.978385,595.536361,38.856852,1.899897866,363.544299,352.737531,358.275622,364.899601,577.30001,0.09667,0.20138,0
30,1026.35638,13.46,1.247513,561.413826,30.000886,32.999953,595.46371,38.850316,1.900140986,362.692394,352.014575,358.109005,364.114172,576.299095,0.09667,0.20102,0
30,1026.35012,13.46,1.247505,561.352497,29.999338,33.057684,595.489814,38.848742,1.900119924,362.167944,351.211464,356.345624,363.389111,575.197422,0.09667,0.19958,0
30,1026.36166,13.458,1.247528,561.390472,30.00008,32.951952,595.365873,38.848295,1.900188785,360.558237,349.078611,353.946612,361.803663,572.945166,0.09667,0.19673,0
30,1026.33954,13.4552,1.247513,561.306311,29.998008,32.947021,595.195374,38.848852,1.900030304,359.206679,345.59697,348.029259,358.59996,568.508315,0.09667,0.19248,0
30,1026.35154,13.46,1.247507,561.414301,30.000969,32.782703,595.179922,38.850417,1.900141303,355.535917,339.333554,337.52711,352.230618,559.155553,0.09667,0.18689,0
30,1026.34028,13.46,1.247493,561.496753,30.003336,32.750484,595.391647,38.854512,1.900090942,351.443165,330.96249,323.127172,343.44181,546.142794,0.09667,0.18001,0
30,1026.35588,13.46,1.247512,561.222814,29.995789,32.549015,594.880275,38.851494,1.899760558,347.370527,318.694077,302.281486,330.833456,526.669398,0.09667,0.17191,0
30,1026.35524,13.46,1.247511,561.278732,29.997292,32.581103,594.756335,38.848361,1.900008967,350.923185,311.802775,286.983083,324.042635,515.093176,0.09667,0.16267,0
30,1026.3455,13.46,1.247499,561.272324,29.997263,32.417706,594.704779,38.85121,1.899867801,348.808755,308.496428,285.464441,322.228696,512.923081,0.09667,0.15239,0
30,1026.35308,13.4536,1.247536,561.168464,29.994042,31.52977,593.666016,38.849747,1.899735337,348.736626,306.120437,282.040201,320.270429,511.227418,0.09667,0.14118,0
30,1026.35726,13.46,1.247514,561.338637,29.998863,31.339019,593.531677,38.846103,1.90021892,353.723291,307.488165,279.43939,320.443032,514.553131,0.09667,0.12914,0
30,1026.36704,13.46,1.247526,561.155647,29.993831,31.100992,593.371294,38.851903,1.899616552,349.012,305.349875,281.217953,319.50736,515.76095,0.09667,0.11641,0
30,1026.35938,13.46,1.247516,561.588129,30.005499,31.217243,593.820598,38.846413,1.900624097,347.32943,306.193688,285.329519,319.225999,520.469967,0.09667,0.10311,0
30,1026.373,13.46,1.247533,561.065173,29.991326,30.985923,593.05549,38.851159,1.899494276,345.703868,293.154176,257.44643,301.607757,502.665726,0.09667,0.08938,0
30,1026.3674,13.46,1.247526,561.506057,30.003189,31.022416,593.645166,38.84777,1.90041139,369.07614,277.639915,210.624249,285.109684,483.779629,0.09667,0.07536,0
30,1026.39964,13.46,1.247565,561.35582,29.998703,30.911227,593.221184,38.858612,1.899597088,386.155273,276.331287,193.358839,278.288217,485.223895,0.09667,0.0612,0
30,1026.37436,13.46,1.247534,561.305219,29.997721,32.999821,595.309056,38.853764,1.899771921,388.309618,371.624688,363.589943,378.477692,591.427091,0.11889,0.25,0
30,1026.39042,13.46,1.247554,561.172593,29.993942,32.824851,595.112981,38.844055,1.900007379,387.277674,370.189089,362.336155,377.790306,590.155406,0.11889,0.23972,0
30,1026.361,13.46,1.247518,561.698304,30.008418,33.269146,596.079292,38.854348,1.900420803,387.920815,370.569207,363.043929,378.683964,591.66918,0.11889,0.23049,0
30,1026.34758,13.46,1.247502,561.44995,30.001979,33.22667,595.634404,38.845974,1.900422608,386.263962,369.13809,362.065645,377.584366,590.891631,0.11889,0.22239,0
30,1026.3429,13.46,1.247496,561.136518,29.993672,32.967536,595.298333,38.852079,1.899597877,380.767892,365.757239,361.174887,374.273214,588.480597,0.11889,0.2155,0
30,1026.32424,13.46,1.247474,561.429396,30.001771,33.141914,595.530968,38.846344,1.900391332,373.771718,362.324125,361.648837,370.494966,585.499269,0.11889,0.20991,0
30,1026.34644,13.46,1.247501,561.248827,29.996622,32.941432,595.241992,38.850985,1.899838206,368.675962,359.092275,361.200988,367.530004,582.278206,0.11889,0.20567,0
30,1026.34272,13.46,1.247496,561.461294,30.002354,33.063536,595.541234,38.85091,1.900204911,365.668918,355.964909,359.119495,365.115537,578.988107,0.11889,0.20281,0
30,1026.33274,13.46,1.247484,561.457449,30.002397,33.010276,595.654977,38.856093,1.899954166,364.363978,355.05034,358.322501,363.984703,577.670596,0.11889,0.20138,0
30,1026.33868,13.46,1.247491,561.245504,29.996647,33.03684,595.26757,38.854477,1.899669043,363.601038,354.301014,357.947711,363.670267,576.782141,0.11889,0.20102,0
30,1026.33716,13.46,1.247489,561.280156,29.997595,33.010276,595.298673,38.844119,1.900235653,363.041221,353.509147,356.845085,362.788915,575.732644,0.11889,0.19958,0
30,1026.33588,13.46,1.247488,561.429063,30.001592,32.914933,595.303866,38.854772,1.899967782,361.088078,351.254271,354.055627,360.390301,573.109484,0.11889,0.19673,0
30,1026.34238,13.46,1.247496,561.219065,29.995885,32.835569,594.947607,38.844903,1.900088981,359.399592,347.757229,348.695474,357.360511,568.371152,0.11889,0.19248,0
30,1026.352,13.46,1.247507,561.543083,30.004402,33.09444,595.391635,38.855694,1.900100648,356.501511,341.842643,339.442049,352.690629,560.536439,0.11889,0.18689,0
30,1026.32696,13.46,1.247477,561.384538,30.000533,33.184587,595.727637,38.853183,1.899978418,351.431855,332.948179,323.976045,342.19144,545.6659,0.11889,0.18001,0
30,1026.31912,13.46,1.247467,561.131533,29.993887,32.750155,594.988772,38.847785,1.899821465,348.056732,320.215085,301.095157,328.674114,524.424897,0.11889,0.17191,0
30,1026.34834,13.46,1.247503,561.214982,29.99569,32.623712,594.776716,38.847408,1.899954106,351.577694,314.274056,289.003694,324.269092,515.973198,0.11889,0.16267,0
30,1026.34656,13.46,1.247501,561.019747,29.990498,32.481355,594.476949,38.849748,1.899510821,350.019997,312.024628,287.181595,321.633431,513.47877,0.11889,0.15239,0
30,1026.32916,13.46,1.24748,561.397355,30.000843,32.069475,594.337616,38.853615,1.899976925,351.364324,310.888807,284.138333,320.026545,512.779873,0.11889,0.14118,0
30,1026.34244,13.46,1.247496,561.086771,29.992349,31.365123,593.546798,38.855077,1.899367523,355.037374,311.739456,282.01962,320.524696,515.262878,0.11889,0.12914,0
30,1026.34036,13.46,1.247493,561.475155,30.002758,31.29115,593.743337,38.850535,1.90024884,350.91332,310.23969,284.101506,319.475138,516.768035,0.11889,0.11641,0
30,1026.33942,13.46,1.247492,561.334744,29.99902,31.148268,593.345193,38.848574,1.900107999,349.661248,311.696522,289.28939,320.07514,522.486417,0.11889,0.10311,0
30,1026.32638,13.46,1.247476,561.325298,29.998958,31.122033,593.557054,38.854917,1.899793884,347.453574,297.618182,259.470652,301.374854,501.473745,0.11889,0.08938,0
30,1026.33386,13.46,1.247485,561.242988,29.99665,30.990066,592.998414,38.853159,1.899733675,370.971413,282.593453,215.010009,286.669088,483.641215,0.11889,0.07536,0
30,1026.34544,13.4612,1.247494,561.254333,29.996846,30.985134,593.247026,38.848026,1.899997102,389.24575,281.758182,198.790863,281.717919,486.596509,0.11889,0.0612,0
30,1026.36386,13.4808,1.247431,561.139128,29.994524,32.776983,594.82866,38.847367,1.899882255,387.702313,371.910853,363.345214,377.120142,590.621324,0.14111,0.25,0
30,1026.36844,13.48,1.24744,561.201596,29.996085,32.772183,595.050643,38.853024,1.899704493,387.167931,371.202675,362.679521,377.049522,590.383108,0.14111,0.23972,0
30,1026.36284,13.4808,1.24743,561.444443,30.002698,32.85615,595.247388,38.852954,1.90012673,387.147416,370.949458,362.762506,377.298005,591.076925,0.14111,0.23049,0
30,1026.34938,13.4792,1.247421,561.210235,29.996552,32.845826,595.180051,38.851311,1.899817831,385.651519,369.697782,362.023694,376.307833,590.500015,0.14111,0.22239,0
30,1026.34754,13.4792,1.247418,561.458019,30.0032,32.824786,595.350159,38.852447,1.900183318,380.492322,366.918572,361.851423,373.580568,588.686858,0.14111,0.2155,0
30,1026.35742,13.4636,1.247498,561.261501,29.996989,33.010275,595.200497,38.843739,1.900215854,373.958523,363.50236,361.710909,369.732084,585.292533,0.14111,0.20991,0
30,1026.36936,13.4788,1.247447,561.523193,30.004602,32.872128,595.577386,38.850317,1.900376294,369.439363,360.45942,361.242284,366.972218,582.278662,0.14111,0.20567,0
30,1026.3511,13.4652,1.247484,561.356579,29.999705,32.989301,595.42255,38.841457,1.900499555,366.156812,357.808568,359.552545,364.57465,579.30641,0.14111,0.20281,0
30,1026.346,13.4676,1.247467,561.344143,29.999573,32.915065,595.334705,38.855576,1.899800609,364.826358,356.604366,358.619247,363.394368,577.801766,0.14111,0.20138,0
30,1026.34134,13.4692,1.247454,561.201976,29.995926,32.957673,595.149019,38.841357,1.900265046,364.737851,356.361734,358.384705,363.194155,577.27431,0.14111,0.20102,0
30,1026.35478,13.4764,1.247439,561.407323,30.001594,32.803481,595.231338,38.852426,1.900082633,363.32639,354.707698,356.891515,362.025718,575.605481,0.14111,0.19958,0
30,1026.34992,13.48,1.247418,561.356532,30.000496,32.957015,595.334705,38.848163,1.900221591,362.33825,353.456483,354.820668,360.606956,573.946057,0.14111,0.19673,0
30,1026.34484,13.4784,1.247419,561.230409,29.997116,32.894024,595.10246,38.855169,1.899664912,360.620568,349.964837,349.908355,357.70736,569.598125,0.14111,0.19248,0
30,1026.33832,13.4784,1.247411,561.419617,30.002267,33.026649,595.380861,38.845197,1.900478864,356.376642,343.955045,340.570974,351.234587,560.536102,0.14111,0.18689,0
30,1026.34,13.4688,1.247454,561.298431,29.998502,32.877914,595.17972,38.851047,1.899954244,349.225235,332.847378,322.940563,338.793243,542.3347,0.14111,0.18001,0
30,1026.34656,13.4696,1.247459,561.469981,30.003032,32.930254,595.45384,38.847532,1.900413088,348.331448,321.388118,301.282755,327.60253,523.540444,0.14111,0.17191,0
30,1026.3425,13.4788,1.247414,561.071676,29.992929,32.835306,594.900994,38.852273,1.899541335,352.637115,316.766246,289.980791,323.663232,516.153755,0.14111,0.16267,0
30,1026.33602,13.48,1.247401,561.258226,29.998072,32.539284,594.880212,38.853675,1.899798502,351.640097,315.008065,288.451364,321.584575,514.230732,0.14111,0.15239,0
30,1026.33488,13.48,1.247399,561.249919,29.997866,31.900751,594.306454,38.859673,1.899492223,352.683995,313.580949,285.630731,320.394245,513.458052,0.14111,0.14118,0
30,1026.34344,13.4772,1.247422,561.061471,29.992558,31.375184,593.474468,38.854374,1.899415125,356.070889,314.771288,284.153319,320.7839,515.90391,0.14111,0.12914,0
